duration_s,start_row,end_row,distance_m,distance_eligible_for_drift_ratio,baseline_error_m,baseline_drift_ratio,speed_diagnostic_error_m,speed_diagnostic_drift_ratio,phone_imu_error_m,phone_imu_drift_ratio
15,49047,49197,209.91880555555554,True,20.932234793941394,0.09971586270483816,32.0243410779184,0.15255584650057985,40.61699648067448,0.1934890796142849
15,49197,49347,53.86419444444446,True,102.2085766180219,1.8975235343664119,26.95087114784686,0.5003485418433946,17.774626074282637,0.3299896388985338
15,49347,49497,0.19438888888888894,False,0.12172962756800569,,3.31160155189828,,7.593290156938184,
15,49497,49647,105.21119444444444,True,89.93528118782372,0.8548071492079962,30.53245678249878,0.29020159825883446,26.3793810602187,0.25072789259272243
15,49647,49797,212.8318611111111,True,17.8181214142782,0.08371923884542862,6.105072184134177,0.028684954180553637,76.55773483716104,0.3597099345816145
15,49797,49947,212.44322222222223,True,31.491325894245968,0.14823408139283945,1.085267145494022,0.005108504447173178,51.81674495264487,0.24390867550692175
15,49947,50097,207.05466666666663,True,33.13054286159244,0.16000867497919605,1.0997980675958359,0.005311631393299528,40.919647680188504,0.1976272659725379
15,50097,50247,149.63841666666664,True,43.05018854497313,0.28769476117133336,45.08063800252485,0.3012637998098184,2.343771007245306,0.015662896330066574
15,50247,50397,2.5798055555555557,False,34.17587748030892,,1.7370458217551625,,5.670203917672861,
15,50397,50547,2.6836388888888885,False,2.8350532086735067,,0.8964321637601177,,0.4289427157308252,
15,50547,50697,96.90844444444446,True,47.55320597556935,0.4907023969704785,12.741328231387872,0.13147799765470597,13.427330513894928,0.13855686767929218
15,50697,50847,6.706,False,32.80489164336685,,26.60102245398021,,2.7897873586787307,
15,50847,50997,79.22188888888888,True,77.0358674807565,0.9724063457866,1.2326660796667943,0.01555966535202974,4.501232250783881,0.056818037463067766
15,50997,51147,3.9179444444444442,False,40.95678896783982,,16.920444925042666,,2.2899528695395563,
15,51147,51297,39.265111111111125,False,32.82949490916778,,0.4520416673497772,,2.538768918534946,
